ticker,company_name,cik,sector,quarter_end_date,fiscal_year,fiscal_quarter,revenue,net_income,total_assets,total_liabilities,stockholders_equity,shares_outstanding,close_price_asof,cpi_level,cpi_yoy,unemployment_rate,book_value_per_share,earnings_per_share,market_cap,roe,roa,debt_to_assets,profit_margin,price_to_book,price_to_earnings,pb_quarter_median,valuation_label
COST,Costco Wholesale Corp,909832,Consumer,2023-09-30,2023,Q3,242290000000.0,6292000000.0,68994000000.0,43936000000.0,25058000000.0,443148481.0,564.96,307.789,3.69969812134443,3.7,56.54538168212744,14.198401370578093,250361165825.76,0.2510974539069359,0.09119633591326783,0.6368089978838739,0.025968880267448098,9.991266893836698,39.7903950772028,5.150680337298695,1
COST,Costco Wholesale Corp,909832,Consumer,2023-12-31,2023,Q4,57799000000.0,1589000000.0,73723000000.0,47576000000.0,26147000000.0,443728416.0,660.08,306.746,3.3521228314302265,3.8,58.92568304663184,3.5810192511989136,292896252833.28,0.06077179026274525,0.021553653540957368,0.6453345631621068,0.02749182511808163,11.20190663683329,184.327408957382,5.218205259494747,1
COST,Costco Wholesale Corp,909832,Consumer,2024-03-31,2024,Q1,58442000000.0,1743000000.0,66323000000.0,45563000000.0,20760000000.0,443504036.0,732.63,312.332,3.4773850700380304,3.9,46.80904414588011,3.9300657006873325,324924361894.68,0.08395953757225434,0.02628047585302233,0.686986414969166,0.02982444132644331,15.65146251901156,186.41673086327023,5.61176960641737,1
COST,Costco Wholesale Corp,909832,Consumer,2024-06-30,2024,Q2,58515000000.0,1681000000.0,67911000000.0,46140000000.0,21771000000.0,443335024.0,849.99,314.175,2.971397107263307,4.1,49.10733152452219,3.791714863475348,376830337049.76,0.07721280602636535,0.024752985525172654,0.6794186508813005,0.02872767666410322,17.308820773035688,224.17033732882805,6.6995721510376045,1
COST,Costco Wholesale Corp,909832,Consumer,2024-09-30,2024,Q3,254453000000.0,7367000000.0,69831000000.0,46209000000.0,23622000000.0,443335024.0,886.52,315.301,2.440633031069983,4.1,53.282503572287126,16.61722986271439,393025365476.48,0.3118702904072475,0.1054975583909725,0.6617261674614426,0.028952301603832536,16.63810708138515,53.34944556488122,7.130343943379295,1
COST,Costco Wholesale Corp,909832,Consumer,2024-12-31,2024,Q4,62151000000.0,1798000000.0,73386000000.0,48935000000.0,24451000000.0,443898870.0,916.27,315.605,2.888057219980067,4.1,55.08236594519828,4.050472126680566,406731217614.89996,0.07353482475154391,0.02450058594282288,0.6668165590167062,0.028929542565686795,16.634543274913092,226.21313549215796,7.320146172734304,1
CSCO,Cisco Systems Inc,858877,Technology,2019-03-31,2019,Q1,12446000000.0,2822000000.0,102462000000.0,61673000000.0,40789000000.0,4402027716.0,48.1847,254.202,,3.8,9.265957106936126,0.6410682035787527,212110384887.1452,0.06918531957145309,0.02754191797934844,0.6019109523530675,0.2267395147035192,5.200185954231415,75.16314134909469,4.278058638499007,1
CSCO,Cisco Systems Inc,858877,Technology,2019-06-30,2019,Q2,12958000000.0,3044000000.0,97287000000.0,60483000000.0,36804000000.0,4280733008.0,49.1559,256.143,,3.6,8.597592966255839,0.7110931689295396,210423283667.9472,0.08270840126073253,0.031288866960642224,0.6216966295599617,0.23491279518444205,5.717402555916401,69.12722853743338,4.43836233991946,1
CSCO,Cisco Systems Inc,858877,Technology,2019-09-30,2019,Q3,51904000000.0,11621000000.0,97793000000.0,64222000000.0,33571000000.0,4245290230.0,44.6585,256.759,,3.5,7.907822123153168,2.737386461325637,189588293736.455,0.3461618658961604,0.11883263628276053,0.6567136707126277,0.22389411220715166,5.647382971506806,16.31428394599905,4.291921516063829,1
CSCO,Cisco Systems Inc,858877,Technology,2019-12-31,2019,Q4,13159000000.0,2926000000.0,92492000000.0,58069000000.0,34423000000.0,4242262570.0,43.6746,256.974,,3.6,8.114302081023713,0.6897262844341103,185279120839.722,0.0850013072654911,0.031635168447000823,0.6278272715478096,0.22235732198495325,5.382422242097492,63.32164075178469,4.711272260190797,1
CSCO,Cisco Systems Inc,858877,Technology,2020-03-31,2020,Q1,12005000000.0,2878000000.0,90426000000.0,54893000000.0,35533000000.0,4240880161.0,36.0624,258.115,1.5393269919198094,4.4,8.378685237741147,0.6786327108383481,152936316718.0464,0.08099513128640981,0.031827129365447994,0.6070488576294428,0.23973344439816743,4.3040642984844055,53.13979038153106,4.132023433637685,1
CSCO,Cisco Systems Inc,858877,Technology,2020-06-30,2020,Q2,11983000000.0,2774000000.0,91394000000.0,55686000000.0,35708000000.0,4222296202.0,43.1895,257.797,0.6457330475554857,11.0,8.457009715018568,0.6569884885589086,182358861816.27902,0.0776856726783914,0.0303521018885266,0.609296015055693,0.23149461737461405,5.106946953519631,65.73859474271053,4.738882958015099,1
CSCO,Cisco Systems Inc,858877,Technology,2020-09-30,2020,Q3,49301000000.0,11214000000.0,94853000000.0,56933000000.0,37920000000.0,4233425297.0,36.7645,260.28,1.3713248610564666,7.8,8.957285729565573,2.648918833632604,155639764331.5565,0.29572784810126584,0.11822504296121367,0.600223503737362,0.22745988925173932,4.104424164861722,13.879058706220484,5.293485366260736,0
CSCO,Cisco Systems Inc,858877,Technology,2020-12-31,2020,Q4,11929000000.0,2174000000.0,95003000000.0,56846000000.0,38157000000.0,4225514401.0,42.1516,260.474,1.3620054947193203,6.7,9.030143168124065,0.5144935725424357,178112192825.19162,0.05697512907199203,0.02288348788985611,0.5983600517878382,0.1822449492832593,4.6678772656443535,81.92833156632548,5.73249550399329,0
CSCO,Cisco Systems Inc,858877,Technology,2021-03-31,2021,Q1,11960000000.0,2545000000.0,95601000000.0,56480000000.0,39121000000.0,4221785547.0,49.1038,264.877,2.619762508959189,6.1,9.266458365655113,0.6028255039644248,207305713142.7786,0.06505457426957388,0.026621060449158483,0.5907887992803422,0.21279264214046822,5.2990903387638,81.45607589107215,6.317200851854883,0
CSCO,Cisco Systems Inc,858877,Technology,2021-06-30,2021,Q2,12803000000.0,2863000000.0,93896000000.0,53691000000.0,40205000000.0,4214204641.0,50.6887,271.696,5.391451413321335,5.9,9.54035302624973,0.6793690017200092,213612554786.25668,0.07121004850143017,0.03049118173298117,0.5718134957825679,0.22361946418808093,5.313084312554574,74.61144072171034,5.3275210694343125,0
CSCO,Cisco Systems Inc,858877,Technology,2021-09-30,2021,Q3,49818000000.0,10591000000.0,97497000000.0,56222000000.0,41275000000.0,4217735917.0,52.4189,274.31,5.390348855079163,4.7,9.786056029168883,2.511062856570022,221089077259.63132,0.2565960024227741,0.1086289834559012,0.5766536406248397,0.21259384158336345,5.356488849415659,20.875184331945167,5.356488849415659,0
CSCO,Cisco Systems Inc,858877,Technology,2021-12-31,2021,Q4,12900000000.0,2980000000.0,95981000000.0,53280000000.0,42701000000.0,4217606555.0,61.4422,278.802,7.036402865545144,3.9,10.124462640873338,0.706561876063852,259139025473.621,0.06978759279642163,0.031047811546035153,0.5551098654942124,0.2310077519379845,6.068687512555233,86.95940452134933,6.068687512555233,0
CSCO,Cisco Systems Inc,858877,Technology,2022-03-31,2022,Q1,12720000000.0,2973000000.0,94262000000.0,54766000000.0,39496000000.0,4154168000.0,54.3819,287.504,8.542455554842432,3.7,9.507559636490388,0.7156667713005348,225911548759.2,0.07527344541219363,0.03153975090704632,0.5809976448621926,0.2337264150943396,5.719858941644723,75.987739239556,5.748991667128938,0
CSCO,Cisco Systems Inc,858877,Technology,2022-06-30,2022,Q2,12835000000.0,3044000000.0,92797000000.0,52397000000.0,40400000000.0,4140964037.0,41.8707,296.311,9.059757964784154,3.6,9.75618228968454,0.7350945269752411,173385062904.0159,0.07534653465346534,0.03280278457277714,0.5646410983113678,0.23716400467471757,4.291709477822176,56.95961330618131,4.975265847338239,0
CSCO,Cisco Systems Inc,858877,Technology,2022-09-30,2022,Q3,51557000000.0,11812000000.0,94002000000.0,54229000000.0,39773000000.0,4108844167.0,39.6319,296.808,8.20166964383362,3.5,9.6798511657938,2.874774393944544,162841301142.12732,0.29698539210016844,0.12565690091700177,0.5768919810216804,0.22910565005721822,4.094267496596367,13.786090513217687,4.616246946307841,0
CSCO,Cisco Systems Inc,858877,Technology,2022-12-31,2022,Q4,13632000000.0,2670000000.0,93054000000.0,52782000000.0,40272000000.0,4108103063.0,47.64,296.797,6.45440133141082,3.5,9.803064670580783,0.649935008702093,195710029921.32,0.06629916567342074,0.028693016957895414,0.5672190341092269,0.19586267605633803,4.8597047556942785,73.2996366746517,5.217984107747642,0
CSCO,Cisco Systems Inc,858877,Technology,2023-03-31,2023,Q1,13592000000.0,2773000000.0,95840000000.0,54366000000.0,41474000000.0,4095823317.0,52.275,301.836,4.984974122099173,3.5,10.125925068070996,0.6770311572011591,214109163896.175,0.06686116603173073,0.02893363939899833,0.5672579298831386,0.20401706886403767,5.16249129324818,77.21210382119546,5.255772836896516,0
CSCO,Cisco Systems Inc,858877,Technology,2023-06-30,2023,Q2,14571000000.0,3212000000.0,97529000000.0,55234000000.0,42295000000.0,4075058155.0,51.74,305.109,2.969177654558885,3.6,10.378992983966384,0.7882096102257956,210843508939.7,0.07594278283485045,0.03293379405100021,0.5663341160065212,0.220437856015373,4.9850693684761795,65.64243740339353,5.089275487695701,0
CSCO,Cisco Systems Inc,858877,Technology,2023-09-30,2023,Q3,56998000000.0,12613000000.0,101852000000.0,57499000000.0,44353000000.0,4054857783.0,53.76,307.789,3.69969812134443,3.7,10.938238126611997,3.110589982435396,217989154414.08,0.28437760692625075,0.12383654714684052,0.5645348152220869,0.2212884662619741,4.914868315876716,17.282894982484738,5.150680337298695,0
CSCO,Cisco Systems Inc,858877,Technology,2023-12-31,2023,Q4,14668000000.0,3638000000.0,98782000000.0,53572000000.0,45210000000.0,4063475676.0,50.52,306.746,3.3521228314302265,3.8,11.125943306864771,0.89529267308945,205286791151.52002,0.08046892280468923,0.03682857200704582,0.5423255248931992,0.24802290700845378,4.540738578887857,56.42847475302914,5.218205259494747,0
CSCO,Cisco Systems Inc,858877,Technology,2024-03-31,2024,Q1,12791000000.0,2634000000.0,101174000000.0,54923000000.0,46251000000.0,4049187080.0,49.91,312.332,3.4773850700380304,3.9,11.42229269387079,0.6505009395614292,202094927162.8,0.056950119997405464,0.026034356652895014,0.5428568604582205,0.20592604174810414,4.369525570534691,76.72548487577828,5.61176960641737,0
CSCO,Cisco Systems Inc,858877,Technology,2024-06-30,2024,Q2,12702000000.0,1886000000.0,122998000000.0,77230000000.0,45768000000.0,4028814776.0,47.51,314.175,2.971397107263307,4.1,11.360164848640835,0.4681277509293964,191408990007.75998,0.0412078307988114,0.015333582659880649,0.6278963885591635,0.14848055424342624,4.182157621214823,101.48939024801696,6.6995721510376045,0
CSCO,Cisco Systems Inc,858877,Technology,2024-09-30,2024,Q3,53803000000.0,10320000000.0,124413000000.0,78956000000.0,45457000000.0,3990734794.0,53.22,315.301,2.440633031069983,4.1,11.390634142951269,2.585989932359309,212386905736.68,0.22702774050201288,0.08294953099756457,0.6346282140933825,0.1918108655651172,4.672259624187254,20.580126524872092,7.130343943379295,0
CSCO,Cisco Systems Inc,858877,Technology,2024-12-31,2024,Q4,13841000000.0,2711000000.0,123333000000.0,78056000000.0,45277000000.0,3982758260.0,59.2,315.605,2.888057219980067,4.1,11.36825211179149,0.6806840443286156,235779288992.0,0.059875875168407804,0.021981140489568892,0.632888196995127,0.19586735062495483,5.207484793427127,86.97133492880856,7.320146172734304,0
CVX,Chevron Corp,93410,Energy,2019-03-31,2019,Q1,35200000000.0,2649000000.0,256809000000.0,100691000000.0,155045000000.0,1904726061.0,103.769,254.202,,3.8,81.4001567861154,1.3907511711207694,197651518623.909,0.017085362314166855,0.01031505905166875,0.3920851683546916,0.07525568181818182,1.2748009843845916,74.61363481461268,4.278058638499007,0
CVX,Chevron Corp,93410,Energy,2019-06-30,2019,Q2,38850000000.0,4305000000.0,255878000000.0,98427000000.0,156395000000.0,1898418471.0,105.856,256.143,,3.6,82.38173110358449,2.2676770510625737,200958985666.176,0.02752645544934301,0.016824424139629042,0.3846637850850796,0.11081081081081082,1.2849450792300008,46.680368331283624,4.43836233991946,0
CVX,Chevron Corp,93410,Energy,2019-09-30,2019,Q3,36116000000.0,2580000000.0,256537000000.0,99645000000.0,155841000000.0,1890872188.0,101.916,256.759,,3.5,82.41752191872632,1.36444970547105,192710129912.208,0.016555335245538722,0.010057028810658892,0.38842350226283145,0.07143648244545354,1.2365817077162493,74.6938488031814,4.291921516063829,0
CVX,Chevron Corp,93410,Energy,2019-12-31,2019,Q4,146516000000.0,2924000000.0,237428000000.0,92220000000.0,144213000000.0,1890872188.0,104.598,256.974,,3.6,76.2679788275568,1.54637633286719,197781449120.424,0.020275564616227384,0.012315312431558199,0.3884124871540004,0.019956864779273255,1.371453676994612,67.64071447346922,4.711272260190797,0
CVX,Chevron Corp,93410,Energy,2020-03-31,2020,Q1,31501000000.0,3599000000.0,236677000000.0,91763000000.0,143930000000.0,1866978650.0,63.6289,258.115,1.5393269919198094,4.4,77.0924723750858,1.9277135279506277,118793797822.985,0.025005210866393384,0.015206378313059571,0.3877140575552335,0.11425034125900765,0.8253581450912597,33.00744590802584,4.132023433637685,0
CVX,Chevron Corp,93410,Energy,2020-06-30,2020,Q2,13494000000.0,-8270000000.0,223403000000.0,89017000000.0,134118000000.0,1867267832.0,79.5049,257.797,0.6457330475554857,11.0,71.82579686833056,-4.428930793041156,148456942256.3768,-0.06166211843302167,-0.03701830324570395,0.3984592865807532,-0.6128649770268267,1.106912884596973,-17.951262667034683,4.738882958015099,0
CVX,Chevron Corp,93410,Energy,2020-09-30,2020,Q3,24451000000.0,-207000000.0,223063000000.0,91025000000.0,131774000000.0,1867323448.0,65.0773,260.28,1.3713248610564666,7.8,70.56838500107561,-0.11085385353121747,121520368222.5304,-0.001570871340325102,-0.000927988953793323,0.40806857255573536,-0.008465911414666067,0.922187747374523,-587.0549189494222,5.293485366260736,0
CVX,Chevron Corp,93410,Energy,2020-12-31,2020,Q4,94692000000.0,-5543000000.0,239790000000.0,107064000000.0,131688000000.0,1867323448.0,77.4547,260.474,1.3620054947193203,6.7,70.52232977690322,-2.9684198556692682,144632977467.8056,-0.04209191422149323,-0.02311605988573335,0.4464906793444264,-0.05853715202973852,1.0983003574190937,-26.092905911565143,5.73249550399329,0
CVX,Chevron Corp,93410,Energy,2021-03-31,2021,Q1,32029000000.0,1377000000.0,241645000000.0,108712000000.0,131888000000.0,1928052179.0,97.4584,264.877,2.619762508959189,6.1,68.4047877108828,0.7141922895023476,187904880481.8536,0.010440676938008008,0.005698441929276418,0.44988309296695567,0.0429922882387836,1.4247306842309655,136.45960819306723,6.317200851854883,0
CVX,Chevron Corp,93410,Energy,2021-06-30,2021,Q2,37597000000.0,3082000000.0,242806000000.0,108895000000.0,133182000000.0,1933911944.0,98.6191,271.696,5.391451413321335,5.9,68.86663087903241,1.5936609779788402,190720655396.5304,0.023141265336156538,0.01269326128678863,0.4484856222663361,0.08197462563502407,1.4320302698302354,61.88210752645373,5.3275210694343125,0
CVX,Chevron Corp,93410,Energy,2021-09-30,2021,Q3,44710000000.0,6111000000.0,239948000000.0,103226000000.0,135862000000.0,1927685919.0,96.803,274.31,5.390348855079163,4.7,70.4793237637381,3.170122238154918,186605780016.957,0.04497946445658094,0.02546801807058196,0.4302015436677947,0.13668083202862893,1.373495017127357,30.536046476347078,5.356488849415659,0
CVX,Chevron Corp,93410,Energy,2021-12-31,2021,Q4,162465000000.0,15625000000.0,239535000000.0,99595000000.0,139067000000.0,1927685919.0,113.269,278.802,7.036402865545144,3.9,72.1419390105531,8.10557355116521,218347056359.211,0.11235591477489268,0.06523055085895589,0.4157847496190536,0.09617456067460683,1.5700853283612288,13.974211606989504,6.068687512555233,0
CVX,Chevron Corp,93410,Energy,2022-03-31,2022,Q1,54373000000.0,6259000000.0,249048000000.0,101948000000.0,146219000000.0,1964813456.0,158.818,287.504,8.542455554842432,3.7,74.41876965647165,3.185544144604026,312047743455.008,0.04280565453190078,0.025131701519385822,0.40935080787639333,0.11511227999190775,2.1341121431209897,49.85584653379262,5.748991667128938,0
CVX,Chevron Corp,93410,Energy,2022-06-30,2022,Q2,68762000000.0,11622000000.0,257936000000.0,103374000000.0,153554000000.0,1957434814.0,142.375,296.311,9.059757964784154,3.6,78.44654590883351,5.937362468919488,278689781643.25,0.07568672909855816,0.045057688728987036,0.40077383537001426,0.16901777144352986,1.814930133003699,23.979502808746343,4.975265847338239,0
CVX,Chevron Corp,93410,Energy,2022-09-30,2022,Q3,66644000000.0,11231000000.0,259735000000.0,100108000000.0,158680000000.0,1933638546.0,142.567,296.808,8.20166964383362,3.5,82.0629069110417,5.80822099519731,275673046587.58203,0.0707776657423746,0.043240225614568695,0.38542360482799776,0.1685222975811776,1.7372891768816612,24.54572581137762,4.616246946307841,0
CVX,Chevron Corp,93410,Energy,2022-12-31,2022,Q4,246252000000.0,35465000000.0,257709000000.0,97467000000.0,159282000000.0,1933638546.0,179.49,296.797,6.45440133141082,3.5,82.3742370721234,18.34107003781254,347068782621.54004,0.22265541618010823,0.13761645887415652,0.37820565055935185,0.1440191348699706,2.178957965253701,9.786233825505146,5.217984107747642,0
CVX,Chevron Corp,93410,Energy,2023-03-31,2023,Q1,50793000000.0,6574000000.0,255886000000.0,95452000000.0,159449000000.0,1894215264.0,163.16,301.836,4.984974122099173,3.5,84.17681085691008,3.4705664793967155,309060162474.24,0.04122948403564776,0.025691128080473337,0.37302548791258605,0.12942728328706712,1.9383010396693614,47.012498094651654,5.255772836896516,0
CVX,Chevron Corp,93410,Energy,2023-06-30,2023,Q2,48896000000.0,6010000000.0,251779000000.0,92481000000.0,158325000000.0,1867245218.0,157.35,305.109,2.969177654558885,3.6,84.79068441239944,3.2186452759736026,293811035052.3,0.03795989262592768,0.023870140083168175,0.36731022047112744,0.12291393979057591,1.8557463132941734,48.88702746294509,5.089275487695701,0
CVX,Chevron Corp,93410,Energy,2023-09-30,2023,Q3,54080000000.0,6526000000.0,263927000000.0,97679000000.0,165265000000.0,1887748665.0,168.62,307.789,3.69969812134443,3.7,87.54608230646001,3.457028004307978,318312179892.3,0.03948809487792333,0.024726534231056314,0.37009854997783476,0.12067307692307692,1.9260713393174598,48.77600059642967,5.150680337298695,0
CVX,Chevron Corp,93410,Energy,2023-12-31,2023,Q4,200949000000.0,21369000000.0,261632000000.0,99703000000.0,160957000000.0,1887748665.0,149.16,306.746,3.3521228314302265,3.8,85.26399884912645,11.31983319400202,281576590871.39996,0.13276216629286083,0.08167578889432485,0.38108106042074363,0.1063404147320962,1.7493901530930622,13.176872613196686,5.218205259494747,0
CVX,Chevron Corp,93410,Energy,2024-03-31,2024,Q1,48716000000.0,5501000000.0,261651000000.0,99995000000.0,160625000000.0,1847009033.0,157.74,312.332,3.4773850700380304,3.9,86.96492390137651,2.9783286934255075,291347204865.42004,0.03424747081712062,0.021024188709387697,0.382169378293987,0.1129197799490927,1.8138347384617588,52.96258950471187,5.61176960641737,0
CVX,Chevron Corp,93410,Energy,2024-06-30,2024,Q2,51181000000.0,4434000000.0,260644000000.0,100381000000.0,159233000000.0,1828917113.0,156.42,314.175,2.971397107263307,4.1,87.06408774250448,2.4243854292154574,286079214815.45996,0.02784598669873707,0.017011709458111448,0.38512683967403816,0.08663371172896192,1.7966075801841326,64.5194440269418,6.6995721510376045,0
CVX,Chevron Corp,93410,Energy,2024-09-30,2024,Q3,50669000000.0,4487000000.0,259232000000.0,102202000000.0,156202000000.0,1797091325.0,147.27,315.301,2.440633031069983,4.1,86.9193445135572,2.496812453312577,264657639432.75003,0.02872562451185004,0.01730881989877793,0.39424916676953464,0.0885551323294322,1.694329390358318,58.98320468748608,7.130343943379295,0
CVX,Chevron Corp,93410,Energy,2024-12-31,2024,Q4,202792000000.0,17661000000.0,256938000000.0,103781000000.0,152318000000.0,1797091325.0,144.84,315.605,2.888057219980067,4.1,84.75807427315915,9.827547300635931,260290707513.0,0.11594821360574588,0.06873642668659365,0.40391456304633805,0.08708923428932108,1.7088637423876365,14.738163609818244,7.320146172734304,0
HON,Honeywell International Inc,773840,Industrials,2019-03-31,2019,Q1,8884000000.0,1416000000.0,58560000000.0,19593000000.0,18767000000.0,727742035.0,131.023,254.202,,3.8,25.787984062237108,1.945744414777415,95350944651.805,0.07545159055789417,0.02418032786885246,0.33457991803278686,0.15938766321476813,5.080777143486173,67.33823774844986,4.278058638499007,1
HON,Honeywell International Inc,773840,Industrials,2019-06-30,2019,Q2,9243000000.0,1541000000.0,57750000000.0,19894000000.0,17870000000.0,719508043.0,144.631,256.143,,3.6,24.83641451107448,2.141741173003121,104063167767.133,0.08623391158365977,0.026683982683982685,0.3444848484848485,0.16672076165747052,5.823344586856911,67.5296351506379,4.43836233991946,1
HON,Honeywell International Inc,773840,Industrials,2019-09-30,2019,Q3,9086000000.0,1624000000.0,60104000000.0,19915000000.0,18109000000.0,714533499.0,140.86,256.759,,3.5,25.343808268393026,2.2728115648500897,100649188669.14001,0.08967916505604948,0.027019832290696127,0.3313423399440969,0.17873651771956856,5.557965026734773,61.9761013972537,4.291921516063829,1
HON,Honeywell International Inc,773840,Industrials,2019-12-31,2019,Q4,36709000000.0,6143000000.0,58679000000.0,18098000000.0,18494000000.0,714533499.0,148.109,256.974,,3.6,25.88262135488766,8.597217637237748,105828842003.391,0.3321617821996323,0.1046882189539699,0.3084237972698921,0.16734315835353727,5.722333838184871,17.227550383101253,4.711272260190797,1
HON,Honeywell International Inc,773840,Industrials,2020-03-31,2020,Q1,8463000000.0,1581000000.0,57422000000.0,17377000000.0,17644000000.0,701847786.0,112.542,258.115,1.5393269919198094,4.4,25.139354076412232,2.2526251867381397,78987353532.01201,0.08960553162548175,0.027533001288704676,0.3026192051826826,0.18681318681318682,4.476725999320562,49.96037541556736,4.132023433637685,1
HON,Honeywell International Inc,773840,Industrials,2020-06-30,2020,Q2,7477000000.0,1081000000.0,63604000000.0,17341000000.0,18147000000.0,701783165.0,122.54,257.797,0.6457330475554857,11.0,25.858414543187283,1.5403618295688242,85996509039.1,0.059569074778200254,0.016995786428526508,0.272640085529212,0.14457670188578306,4.738882958015099,79.55273731646624,4.738882958015099,0
HON,Honeywell International Inc,773840,Industrials,2020-09-30,2020,Q3,7797000000.0,758000000.0,63459000000.0,17184000000.0,18074000000.0,701685768.0,140.283,260.28,1.3713248610564666,7.8,25.757968629627385,1.0802556280434634,98434584592.344,0.0419386964700675,0.011944720213050946,0.27078901337871697,0.09721687828652045,5.446198107355538,129.8609295413509,5.293485366260736,1
HON,Honeywell International Inc,773840,Industrials,2020-12-31,2020,Q4,32637000000.0,4779000000.0,64586000000.0,19197000000.0,17549000000.0,701685768.0,182.114,260.474,1.3620054947193203,6.7,25.009770470362454,6.810740958337351,127786801953.552,0.2723232092996752,0.07399436410367571,0.29723159817917194,0.14642889971504733,7.281714169100917,26.739234558182048,5.73249550399329,1
HON,Honeywell International Inc,773840,Industrials,2021-03-31,2021,Q1,8454000000.0,1427000000.0,63561000000.0,17950000000.0,17986000000.0,694555603.0,186.685,264.877,2.619762508959189,6.1,25.895694919618983,2.054551131452034,129663112746.05501,0.07933948626709664,0.022450873963594027,0.28240587781815896,0.16879583629051337,7.209113351832259,90.86412946464962,6.317200851854883,1
HON,Honeywell International Inc,773840,Industrials,2021-06-30,2021,Q2,8808000000.0,1430000000.0,63945000000.0,18143000000.0,17938000000.0,690399265.0,189.448,271.696,5.391451413321335,5.9,25.982067057965363,2.0712652409906607,130794759955.72,0.07971903222209833,0.022362968175776057,0.2837282039252483,0.16235240690281563,7.291490687686476,91.4648671019021,5.3275210694343125,1
HON,Honeywell International Inc,773840,Industrials,2021-09-30,2021,Q3,8473000000.0,1257000000.0,64191000000.0,20207000000.0,17842000000.0,688422975.0,184.073,274.31,5.390348855079163,4.7,25.91720591544755,1.8259123324581084,126720082277.175,0.07045174307813025,0.01958218441837641,0.3147949089436214,0.14835359376844093,7.102347398115402,100.81152130244631,5.356488849415659,1
HON,Honeywell International Inc,773840,Industrials,2021-12-31,2021,Q4,34392000000.0,5542000000.0,64470000000.0,19508000000.0,18569000000.0,688422975.0,181.588,278.802,7.036402865545144,3.9,26.97324272188911,8.050283330535272,125009351184.3,0.29845441326942757,0.08596246316116023,0.3025903521017528,0.1611421260758316,6.732153114561904,22.556721613911943,6.068687512555233,1
HON,Honeywell International Inc,773840,Industrials,2022-03-31,2022,Q1,8376000000.0,1134000000.0,63352000000.0,20027000000.0,18365000000.0,680732930.0,170.384,287.504,8.542455554842432,3.7,26.97827472515543,1.6658515403390284,115985999545.12,0.06174789000816771,0.017899987372142948,0.3161226164919813,0.1353868194842407,6.315600301939559,102.28042287929452,5.748991667128938,1
HON,Honeywell International Inc,773840,Industrials,2022-06-30,2022,Q2,8953000000.0,1261000000.0,62258000000.0,19947000000.0,17541000000.0,673692317.0,152.98,296.311,9.059757964784154,3.6,26.037108569252098,1.8717743518514847,103061450654.65999,0.07188871786101135,0.02025442513411931,0.32039255999229016,0.1408466435831565,5.875460387358759,81.72993707744646,4.975265847338239,1
HON,Honeywell International Inc,773840,Industrials,2022-09-30,2022,Q3,8951000000.0,1552000000.0,60287000000.0,18109000000.0,17707000000.0,672322232.0,147.694,296.808,8.20166964383362,3.5,26.337073440700976,2.3084168961409564,99297959733.008,0.08764895239170949,0.025743526796821868,0.30037984971884485,0.1733884482180762,5.607836433783701,63.980644157865974,4.616246946307841,1
HON,Honeywell International Inc,773840,Industrials,2022-12-31,2022,Q4,35466000000.0,4966000000.0,62275000000.0,19938000000.0,16697000000.0,672322232.0,190.488,296.797,6.45440133141082,3.5,24.834817599784504,7.386339114842777,128069317329.216,0.29741869796969517,0.07974307507025291,0.32016057808109194,0.14002142897422884,7.670199277068694,25.789230231416834,5.217984107747642,1
HON,Honeywell International Inc,773840,Industrials,2023-03-31,2023,Q1,8864000000.0,1394000000.0,59883000000.0,17896000000.0,16919000000.0,665676749.0,170.782,301.836,4.984974122099173,3.5,25.416239977460894,2.094109493976032,113685606547.718,0.08239257639340386,0.023278726850692183,0.2988494230415978,0.1572653429602888,6.7194046071114135,81.55351976163415,5.255772836896516,1
HON,Honeywell International Inc,773840,Industrials,2023-06-30,2023,Q2,9146000000.0,1487000000.0,62337000000.0,17174000000.0,17299000000.0,663961433.0,186.392,305.109,2.969177654558885,3.6,26.054224146479907,2.2395879129322864,123757099419.736,0.08595872593791548,0.023854211784333543,0.2755025105475079,0.16258473649682922,7.15400308802451,83.22602516458372,5.089275487695701,1
HON,Honeywell International Inc,773840,Industrials,2023-09-30,2023,Q3,9212000000.0,1514000000.0,61296000000.0,17227000000.0,17231000000.0,659250644.0,166.856,307.789,3.69969812134443,3.7,26.137251676313873,2.2965468654134527,109999925455.26399,0.08786489466658928,0.024699817280083528,0.2810460715217959,0.1643508467216674,6.383838747331205,72.65516872870806,5.150680337298695,1
HON,Honeywell International Inc,773840,Industrials,2023-12-31,2023,Q4,33009000000.0,5658000000.0,61525000000.0,18539000000.0,15856000000.0,659250644.0,190.523,306.746,3.3521228314302265,3.8,24.05155026287695,8.582471707073523,125602410446.812,0.3568365287588295,0.09196261682242991,0.3013246647704185,0.1714077978733073,7.921443645737386,22.199082793710147,5.218205259494747,1
HON,Honeywell International Inc,773840,Industrials,2024-03-31,2024,Q1,8157000000.0,1462000000.0,65645000000.0,16488000000.0,16454000000.0,651185513.0,187.496,312.332,3.4773850700380304,3.9,25.267761139520314,2.245135941775781,122094678945.44801,0.08885377415825939,0.022271307791911037,0.251169167491812,0.17923256099056026,7.420364588881002,83.51209230194803,5.61176960641737,1
